Bedroom,Neighborhood_encoded,Has_Air_condition,Has_Backyard,Has_Balcony,Has_Cafeteria,Has_Cctv,Has_Deck,Has_Drainage,Has_Electricity_backup,Has_Fencing,Has_Frontyard,Has_Garage,Has_Garden,Has_Gym,Has_Intercom,Has_Internet,Has_Jacuzzi,Has_Kids_playground,Has_Lawn,Has_Lift,Has_Maintenance,Has_Microwave,Has_Modular_kitchen,Has_Parking,Has_Security_staff,Has_Solar_water,Has_Store_room,Has_Swimming_pool,Has_Tv_cable,Has_Washing_machine,Has_Water_supply,Has_Water_tank,Has_Water_well,Has_Wifi,Area_Aana,City_encoded,Face_encoded,Road Type_encoded,Area_Aana_log,Floors_log,Bathroom_log
6,129,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,9,4,3,1.5040773967762742,1.3862943611198906,1.791759469228055
5,213,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,8.0,9,4,1,2.1972245773362196,1.3862943611198906,1.791759469228055
5,213,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,9.0,9,5,1,2.302585092994046,1.3862943611198906,1.791759469228055
1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,9,0,1,2.4849066497880004,0.6931471805599453,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,0,5,1.9459101490553132,0.6931471805599453,0.6931471805599453
6,310,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,9,0,1,1.55814461804655,1.3862943611198906,1.9459101490553132
6,124,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,22.0,9,0,3,3.1354942159291497,1.3862943611198906,1.9459101490553132
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,0,1,2.1972245773362196,0.6931471805599453,0.6931471805599453
6,310,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.75,9,0,1,1.749199854809259,1.3862943611198906,1.791759469228055
5,147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,3.5,12,0,3,1.5040773967762742,1.252762968495368,1.3862943611198906
5,61,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,3.5,12,0,3,1.5040773967762742,1.252762968495368,1.3862943611198906
5,204,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.5,12,4,1,1.5040773967762742,1.252762968495368,1.3862943611198906
6,147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,3.125,12,4,3,1.4170660197866443,1.252762968495368,1.6094379124341003
1,109,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.460920379839299,9,0,1,0.900535418118104,0.6931471805599453,0.6931471805599453
1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,2,1,2.5649493574615367,0.6931471805599453,0.6931471805599453
5,147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,3.125,12,5,3,1.4170660197866443,1.252762968495368,1.3862943611198906
4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.125,4,0,3,1.634130525024472,1.0986122886681098,1.3862943611198906
1,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,9,0,1,1.4469189829363254,0.6931471805599453,0.6931471805599453
2,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,0,6,1.791759469228055,0.6931471805599453,0.6931471805599453
10,235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,9,4,3,1.9459101490553132,1.252762968495368,1.3862943611198906
4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,1,6,1.5040773967762742,0.6931471805599453,1.3862943611198906
1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25,9,3,6,1.4469189829363254,0.6931471805599453,0.6931471805599453
1,286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5625,9,7,1,1.5178707189086098,1.791759469228055,0.6931471805599453
1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,9,0,5,3.1135153092103742,0.6931471805599453,0.6931471805599453
1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3125,12,0,1,1.8425317946014783,0.6931471805599453,0.6931471805599453
5,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2.75,9,0,4,1.3217558399823195,1.252762968495368,1.0986122886681098
1,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,0,5,1.7047480922384253,0.6931471805599453,0.6931471805599453
1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8125,12,7,3,1.5712166996139025,0.6931471805599453,0.6931471805599453
5,231,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,3.1,9,1,6,1.410986973710262,1.3862943611198906,1.6094379124341003
1,260,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,16.0,9,4,1,2.833213344056216,0.6931471805599453,0.6931471805599453
4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,12,4,6,1.4170660197866443,1.0986122886681098,1.3862943611198906
5,277,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,6.0,9,4,6,1.9459101490553132,0.6931471805599453,1.6094379124341003
5,173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,9,0,6,1.6094379124341003,0.6931471805599453,0.6931471805599453
6,173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.25,9,0,6,1.8325814637483102,0.6931471805599453,0.6931471805599453
4,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3.375,12,4,3,1.4759065198095778,1.252762968495368,1.3862943611198906
1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,18,1,6,1.0986122886681098,0.6931471805599453,0.6931471805599453
1,384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3125,12,7,3,1.461517782357478,0.6931471805599453,0.6931471805599453
8,181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,12,4,3,1.3862943611198906,1.252762968495368,1.3862943611198906
1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.75,12,4,1,1.55814461804655,0.6931471805599453,0.6931471805599453
4,367,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,9,0,4,1.3862943611198906,0.6931471805599453,1.3862943611198906
10,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.75,12,4,1,1.55814461804655,1.3862943611198906,1.3862943611198906
1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.375,12,2,1,1.9980959022258835,1.6094379124341003,0.6931471805599453
2,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,4.0,9,2,1,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.2,3,0,4,5.781360609301576,0.6931471805599453,0.6931471805599453
1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,11,6,3,1.791759469228055,0.6931471805599453,0.6931471805599453
4,147,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,4,6,1.5040773967762742,1.3862943611198906,1.6094379124341003
6,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,9,0,3,1.6094379124341003,1.3862943611198906,1.791759469228055
6,143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,8.5,9,0,3,2.2512917986064953,1.3862943611198906,1.9459101490553132
4,124,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,7.0,9,7,5,2.0794415416798357,1.3862943611198906,1.791759469228055
5,143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,5.5,9,3,3,1.8718021769015913,1.3862943611198906,1.791759469228055
1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0625,9,1,1,1.4017985476558559,1.3862943611198906,0.6931471805599453
3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,2.75,9,6,4,1.3217558399823195,1.3862943611198906,1.3862943611198906
4,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.0,1,0,3,1.3862943611198906,0.6931471805599453,1.0986122886681098
5,64,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.5,9,0,4,2.1400661634962708,1.3862943611198906,1.791759469228055
3,353,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,3.0,12,4,1,1.3862943611198906,1.3862943611198906,1.0986122886681098
5,194,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3.1,12,7,1,1.410986973710262,1.3862943611198906,1.3862943611198906
10,139,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,6.5,12,0,3,2.0149030205422647,1.3862943611198906,2.3978952727983707
1,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,9,0,6,1.3862943611198906,0.6931471805599453,0.6931471805599453
1,191,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.0,12,7,1,2.70805020110221,1.9459101490553132,2.3978952727983707
4,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.5,9,1,1,1.5040773967762742,1.252762968495368,1.3862943611198906
1,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,9,4,1,1.8718021769015913,0.6931471805599453,0.6931471805599453
1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,0,1,1.5040773967762742,0.6931471805599453,0.6931471805599453
5,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,0,1,1.5040773967762742,1.3862943611198906,1.9459101490553132
1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,12,0,3,3.332204510175204,0.6931471805599453,0.6931471805599453
5,75,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,12.0,9,0,1,2.5649493574615367,1.3862943611198906,1.791759469228055
6,46,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,9,2,3,1.5040773967762742,1.3862943611198906,1.791759469228055
6,220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,7,3,1.3862943611198906,1.3862943611198906,0.6931471805599453
4,274,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,21.0,9,0,1,3.091042453358316,1.3862943611198906,1.6094379124341003
6,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,9,6,4,1.410986973710262,1.3862943611198906,1.791759469228055
5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,9,6,1,2.8903717578961645,1.3862943611198906,1.791759469228055
5,31,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,6.0,9,2,1,1.9459101490553132,1.3862943611198906,1.791759469228055
6,64,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,12.0,9,3,1,2.5649493574615367,1.3862943611198906,1.791759469228055
5,98,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,14.0,9,5,1,2.70805020110221,1.3862943611198906,1.791759469228055
7,112,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,4.0,9,6,1,1.6094379124341003,1.3862943611198906,1.791759469228055
7,112,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,4.0,9,5,1,1.6094379124341003,1.3862943611198906,2.0794415416798357
4,98,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,5.0,9,2,1,1.791759469228055,1.3862943611198906,1.6094379124341003
5,142,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,4.75,12,0,3,1.749199854809259,0.6931471805599453,1.6094379124341003
1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,9,0,6,1.55814461804655,0.6931471805599453,0.6931471805599453
1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,2,1.6094379124341003,0.6931471805599453,0.6931471805599453
3,27,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5.25,9,0,6,1.8325814637483102,1.3862943611198906,1.0986122886681098
5,340,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1,9,2,5,1.410986973710262,1.3862943611198906,1.3862943611198906
5,162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4.0,9,7,1,1.6094379124341003,1.3862943611198906,1.3862943611198906
5,98,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,8.0,9,4,1,2.1972245773362196,0.6931471805599453,1.791759469228055
4,64,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7.0,9,5,1,2.0794415416798357,1.3862943611198906,1.791759469228055
1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,6,3,1.7047480922384253,0.6931471805599453,0.6931471805599453
1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,9,5,1,4.07753744390572,0.6931471805599453,0.6931471805599453
8,383,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.0,9,2,1,1.6094379124341003,1.3862943611198906,1.3862943611198906
4,121,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,4.0,12,0,4,1.6094379124341003,1.0986122886681098,1.3862943611198906
1,317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,5.0,9,1,1,1.791759469228055,1.252762968495368,0.6931471805599453
10,356,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,8.0,9,0,6,2.1972245773362196,1.9459101490553132,2.1972245773362196
1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,12,2,6,1.6094379124341003,0.6931471805599453,0.6931471805599453
2,267,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,8.0,9,0,4,2.1972245773362196,1.9459101490553132,0.6931471805599453
2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2.75,12,0,6,1.3217558399823195,0.6931471805599453,0.6931471805599453
4,147,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,3.0625,12,0,1,1.4017985476558559,1.3862943611198906,1.791759469228055
5,112,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5.5,9,0,1,1.8718021769015913,1.3862943611198906,1.791759469228055
4,328,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,4,3,1.6094379124341003,0.6931471805599453,1.6094379124341003
2,55,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.050401753104456,9,5,1,1.3988160744960185,0.6931471805599453,1.0986122886681098
3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,12,0,1,1.8718021769015913,0.6931471805599453,1.6094379124341003
4,328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,9,1,3,1.410986973710262,1.3862943611198906,1.6094379124341003
5,64,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,13.0,9,0,1,2.6390573296152584,1.3862943611198906,1.791759469228055
6,367,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,9,0,1,1.6094379124341003,1.3862943611198906,1.791759469228055
6,220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,9,5,1,1.410986973710262,1.3862943611198906,1.6094379124341003
7,310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,4,1.6094379124341003,1.6094379124341003,2.1972245773362196
5,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,4,3,1.5040773967762742,1.3862943611198906,1.791759469228055
6,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,2,6,1.6094379124341003,1.0986122886681098,1.3862943611198906
4,38,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,9,7,1,2.833213344056216,1.0986122886681098,1.6094379124341003
1,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,9,0,3,1.9740810260220096,0.6931471805599453,0.6931471805599453
5,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,9,4,1,2.772588722239781,1.3862943611198906,1.791759469228055
7,106,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,0,1,2.1972245773362196,1.3862943611198906,2.0794415416798357
1,67,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,10.0,9,1,4,2.3978952727983707,1.0986122886681098,1.0986122886681098
3,156,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5.5,12,0,4,1.8718021769015913,1.3862943611198906,1.6094379124341003
1,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,4.5,9,1,1,1.7047480922384253,1.5040773967762742,0.6931471805599453
1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,9,5,1,1.252762968495368,0.6931471805599453,0.6931471805599453
1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,12,4,6,1.9095425048844386,0.6931471805599453,0.6931471805599453
4,64,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,14.0,9,0,1,2.70805020110221,1.0986122886681098,1.6094379124341003
4,124,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,7.0,9,0,3,2.0794415416798357,1.0986122886681098,1.6094379124341003
4,124,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,4.0,9,0,1,1.6094379124341003,1.3862943611198906,1.3862943611198906
10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,1,1,1.791759469228055,1.3862943611198906,0.6931471805599453
4,64,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.0,9,0,1,1.9459101490553132,1.3862943611198906,1.6094379124341003
1,173,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,4.0,9,0,3,1.6094379124341003,1.3862943611198906,0.6931471805599453
1,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,4.0,9,5,1,1.6094379124341003,1.3862943611198906,0.6931471805599453
1,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,0,1,1.5040773967762742,0.6931471805599453,0.6931471805599453
1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,9,4,6,1.8082887711792655,1.6094379124341003,0.6931471805599453
7,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,5.0,9,4,1,1.791759469228055,1.6094379124341003,1.9459101490553132
1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,1,3,2.1972245773362196,0.6931471805599453,0.6931471805599453
1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,4,4,1.3862943611198906,0.6931471805599453,0.6931471805599453
10,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1,1.9459101490553132,1.3862943611198906,1.3862943611198906
1,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,1,1,3,1.55814461804655,0.6931471805599453,0.6931471805599453
