Price,Bedroom,Bathroom,Floors,Neighborhood_encoded,Has_Air_condition,Has_Backyard,Has_Balcony,Has_Cafeteria,Has_Cctv,Has_Deck,Has_Drainage,Has_Electricity_backup,Has_Fencing,Has_Frontyard,Has_Garage,Has_Garden,Has_Gym,Has_Intercom,Has_Internet,Has_Jacuzzi,Has_Kids_playground,Has_Lawn,Has_Lift,Has_Maintenance,Has_Microwave,Has_Modular_kitchen,Has_Parking,Has_Security_staff,Has_Solar_water,Has_Store_room,Has_Swimming_pool,Has_Tv_cable,Has_Washing_machine,Has_Water_supply,Has_Water_tank,Has_Water_well,Has_Wifi,Area_Aana,City_encoded,Face_encoded,Road Type_encoded,Log_Price,Area_per_room,Bathroom_per_floor,Amenity_score
19500000.0,1,1.0,1.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,9,1,1,16.785925074816024,4.25,1.0,0
3700000.0,1,1.0,1.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12,0,1,15.123843647884687,4.0,1.0,0
1350000.0,1,1.0,1.0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9,1,5,14.11561589115508,10.0,1.0,0
3700000.0,1,1.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,3,15.123843647884687,4.0,1.0,0
1500000.0,1,1.0,1.0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,1,14.220976332738882,4.0,1.0,0
1600000.0,1,1.0,1.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0625,9,0,1,14.285514812209817,5.0625,1.0,0
26500000.0,10,5.0,3.0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,1,17.0926553286923,0.4,1.6666666666666667,0
25500000.0,10,1.0,3.0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,1,1,17.05418904934434,0.4,0.3333333333333333,0
29500000.0,5,2.0,3.0,235,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,6.9375,9,4,1,17.19990085520835,1.3875,0.6666666666666666,1
23500000.0,1,3.0,3.0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,9,0,1,16.97251102166758,4.1,1.0,1
15000000.0,4,3.0,3.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,12,4,3,16.52356082573315,0.625,1.0,0
19000000.0,4,3.0,3.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1875,12,5,3,16.759949589762293,0.796875,1.0,0
15000000.0,4,3.0,3.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,12,4,3,16.52356082573315,0.625,1.0,0
1700000.0,1,1.0,1.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5843681519357194,9,5,1,14.346139397261563,0.5843681519357194,1.0,0
23500000.0,4,3.0,3.0,147,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3.75,12,4,3,16.97251102166758,0.9375,1.0,2
18000000.0,5,4.0,3.0,147,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,3.0,12,3,3,16.705882371415992,0.6,1.3333333333333333,2
18500000.0,3,3.0,3.0,147,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,3.25,12,4,3,16.733281344102608,1.0833333333333333,1.0,2
24500000.0,7,3.0,3.0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,5,3,17.01418371633128,0.6428571428571429,1.0,0
33000000.0,1,1.0,3.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,4,3,17.312018149733785,4.5,0.3333333333333333,0
6500000.0,1,1.0,1.0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,5,6,15.687312888712007,6.0,1.0,0
6500000.0,1,1.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,0,6,15.687312888712007,12.0,1.0,0
6500000.0,1,1.0,1.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12,1,6,15.687312888712007,12.0,1.0,0
4800000.0,2,1.0,1.0,311,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,3.0,12,7,3,15.38412668421143,1.5,1.0,1
900000.0,1,1.0,1.0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168736303871439,9,0,1,13.71015115341694,1.168736303871439,1.0,0
21500000.0,1,1.0,3.5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,7,3,16.88356353960952,7.0,0.2857142857142857,0
26000000.0,1,1.0,1.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,12,4,1,17.073607134447293,5.25,1.0,0
2300000.0,1,1.0,1.0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,12,4,5,14.648420115681892,3.25,1.0,0
20000000.0,4,1.0,2.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,6,4,1,16.811242881518265,2.5,0.5,0
51000000.0,5,5.0,2.0,64,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,13.793750000000015,9,0,1,17.747336210296442,2.758750000000003,2.5,2
26500000.0,4,4.0,2.0,238,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,4.0,12,0,3,17.0926553286923,1.0,2.0,2
29500000.0,5,3.0,1.0,102,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4.0,12,0,6,17.19990085520835,0.8,3.0,2
1600000.0,1,1.0,1.0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,0,3,14.285514812209817,3.0,1.0,0
1600000.0,1,1.0,1.0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,4,3,14.285514812209817,4.0,1.0,0
15000000.0,2,3.0,3.0,64,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3.0,9,7,5,16.52356082573315,1.5,1.0,2
40000000.0,3,4.0,3.0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,0,6,17.50439003707821,1.0,1.3333333333333333,0
17500000.0,6,2.0,3.0,229,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,11.0,9,0,3,16.677711496036597,1.8333333333333333,0.6666666666666666,2
13500000.0,4,3.0,3.0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,9,0,1,16.41820031748273,0.625,1.0,0
2000000.0,1,1.0,1.0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6296566837107376,1,1,1,14.508658238524095,2.6296566837107376,1.0,0
1500000.0,1,1.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5843681519357194,9,1,1,14.220976332738882,0.5843681519357194,1.0,0
1500000.0,1,1.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0452885317750185,9,0,1,14.220976332738882,2.0452885317750185,1.0,0
1800000.0,1,1.0,1.0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8765522279035792,1,1,1,14.403297778421797,0.8765522279035792,1.0,0
11000000.0,3,1.0,1.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,12,1,3,16.213405921671733,1.0,1.0,0
1400000.0,1,1.0,1.0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,7,5,14.151983508870948,4.0,1.0,0
1400000.0,1,1.0,1.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8765522279035792,9,1,1,14.151983508870948,0.8765522279035792,1.0,0
17900000.0,5,5.0,3.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,0,3,16.700311326676903,0.7,1.6666666666666667,0
34500000.0,5,5.0,3.0,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9,6,1,17.356469910987094,1.4,1.6666666666666667,1
27000.0,1,1.0,1.0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,1,6,10.203629181337648,3.0,1.0,0
41000000.0,7,6.0,3.0,38,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,7.0,9,0,1,17.529082649058825,1.0,2.0,2
18500000.0,7,4.0,4.0,182,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5,9,0,1,16.733281344102608,0.21428571428571427,1.0,1
1500000.0,1,1.0,1.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,6,14.220976332738882,4.0,1.0,0
50000.0,1,1.0,3.0,339,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2.75,1,0,1,10.819798284210286,2.75,0.3333333333333333,2
3000000.0,1,1.0,1.0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,4,6,14.914123179965662,3.0,1.0,0
15000000.0,1,1.0,1.0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,4,1,16.52356082573315,3.0,1.0,0
21000000.0,5,4.0,2.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,9,7,3,16.860033043306743,0.7,2.0,0
38000000.0,1,1.0,1.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,1,1,17.453096744006448,8.0,1.0,0
600000.0,1,1.0,1.0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460920379839299,9,1,1,13.304686600863562,1.460920379839299,1.0,0
11000000.0,1,1.0,3.0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,9,7,1,16.213405921671733,2.5,0.3333333333333333,0
22000.0,4,1.0,1.0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6296566837107376,9,7,6,9.99884318585288,0.6574141709276844,1.0,0
7500000.0,2,1.0,1.0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,9,1,3,15.830413711839864,2.125,1.0,0
17500000.0,7,3.0,3.0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,9,0,6,16.677711496036597,0.4571428571428572,1.0,0
1350000.0,1,1.0,1.0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,3,14.11561589115508,4.0,1.0,0
1700000.0,1,1.0,1.0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,9,4,3,14.346139397261563,4.75,1.0,0
5000000.0,1,1.0,1.0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,1,15.424948670398354,4.0,1.0,0
5200000.0,1,1.0,1.0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,1,6,15.46416937585933,3.0,1.0,0
22000.0,1,1.0,1.0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6296566837107376,9,1,1,9.90353755128617,2.6296566837107376,1.0,0
27000000.0,1,1.0,1.0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9,0,6,17.11134746100564,9.0,1.0,0
13000000.0,2,1.0,1.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9375,12,0,3,16.380459992348886,1.96875,1.0,0
13000000.0,1,1.0,1.0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,1,3,16.380459992348886,3.5,1.0,0
30000.0,2,1.0,1.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6296566837107376,9,7,6,10.308985993422082,1.3148283418553688,1.0,0
1050000.0,1,1.0,1.0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,10,7,3,13.864301674514206,9.25,1.0,0
8000000.0,7,3.0,1.0,345,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4.0,9,7,6,15.894952224644102,0.5714285714285714,3.0,1
48000.0,4,3.0,2.0,278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.25,12,4,4,10.778977123006351,1.0625,1.5,2
30000.0,1,1.0,1.0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.547260774287801,9,0,3,10.308985993422082,2.547260774287801,1.0,0
17800000.0,5,6.0,3.0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,9,4,1,16.694709071442087,0.62,2.0,0
4000000.0,1,1.0,1.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,2,1,15.201805169084134,8.0,1.0,0
21800000.0,5,6.0,3.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,2,1,16.897420573630875,0.7,2.0,0
29000000.0,1,1.0,1.0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,9,7,1,17.182806422433504,3.75,1.0,0
6000000.0,1,1.0,1.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,9,7,1,15.607270193858982,7.5,1.0,0
3500000.0,1,1.0,1.0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,7,5,15.068273812173889,3.0,1.0,0
2400000.0,1,1.0,1.0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,9,7,1,14.690979711984754,6.75,1.0,0
23000000.0,4,3.0,2.0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3.1,9,4,3,16.951004817371683,0.775,1.5,0
29000000.0,5,1.0,3.0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,1,17.182806422433504,0.8,0.3333333333333333,0
37500000.0,1,1.0,1.0,365,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,4.5,9,1,1,17.439851517607305,4.5,1.0,2
11500000.0,1,1.0,1.0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,9,1,3,16.257857680289998,4.25,1.0,0
12500000.0,6,1.0,1.0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,9,1,3,16.341239282272525,0.4583333333333333,1.0,0
2900000.0,1,1.0,1.0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,1,14.88022163978423,4.0,1.0,0
42500000.0,6,1.0,3.0,322,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,6.5,9,1,1,17.565014657424058,1.0833333333333333,0.3333333333333333,2
4200000.0,1,1.0,1.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9,7,3,15.250595321348806,10.0,1.0,0
2400000.0,1,1.0,1.0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,0,1,14.690979711984754,5.0,1.0,0
2300000.0,1,1.0,1.0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,0,6,14.648420115681892,12.0,1.0,0
1200000.0,1,1.0,1.0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,1,3,13.997832948091215,5.0,1.0,0
25000000.0,1,1.0,1.0,283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.75,9,4,1,17.034386422832473,1.75,1.0,1
22000000.0,1,1.0,1.0,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,4.0,9,4,3,16.906553056777135,4.0,1.0,2
30000000.0,5,4.0,3.0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,6,17.216707972959764,0.8,1.3333333333333333,0
17500000.0,1,1.0,1.0,147,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,3.0,12,4,6,16.677711496036597,3.0,1.0,2
130000.0,1,1.0,1.0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,1,3,11.775297421715829,8.0,1.0,0
15000000.0,1,1.0,1.0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,12,4,3,16.52356082573315,2.5,1.0,0
3700000.0,1,1.0,1.0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,7,1,15.123843647884687,4.5,1.0,0
1450000.0,1,1.0,1.0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,12,1,1,14.187074804051692,3.75,1.0,0
12000000.0,2,1.0,1.0,156,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2.0452885317750185,12,0,1,16.300417291085605,1.0226442658875092,1.0,2
37000000.0,7,5.0,3.0,298,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,6.5,18,5,3,17.426428497635523,0.9285714285714286,1.6666666666666667,4
4000000.0,1,1.0,1.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,7,3,15.201805169084134,3.0,1.0,0
26000000.0,5,4.0,1.0,343,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,4.0,12,1,1,17.073607134447293,0.8,4.0,2
1400000.0,1,1.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,7,5,14.151983508870948,3.0,1.0,0
29800000.0,10,1.0,1.0,330,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,5.0,9,1,1,17.21001898503268,0.5,1.0,2
1800000.0,1,1.0,1.0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,12,0,3,14.403297778421797,0.875,1.0,0
1700000.0,1,1.0,1.0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9218407596785974,9,7,1,14.346139397261563,2.9218407596785974,1.0,0
800000.0,1,1.0,1.0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9218407596785974,1,4,1,13.592368256649284,2.9218407596785974,1.0,0
1900000.0,1,1.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9218407596785974,9,1,1,14.45736497045232,2.9218407596785974,1.0,0
25000000.0,6,4.0,3.0,180,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,9,4,3,17.034386422832473,0.78125,1.3333333333333333,0
32000000.0,1,1.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,4,1,17.281246492014,6.0,1.0,0
15000000.0,1,1.0,1.0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12,7,4,16.52356082573315,1.0,1.0,0
9500000.0,1,1.0,1.0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,18,7,3,16.066802461833923,7.5,1.0,0
3500000.0,1,1.0,1.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,9,5,1,15.068273812173889,5.75,1.0,0
1650000.0,1,1.0,1.0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,12,4,5,14.316286451937186,3.75,1.0,0
11000000.0,1,1.0,1.0,355,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,3.0,9,7,5,16.213405921671733,3.0,1.0,2
25000.0,1,1.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0452885317750185,9,7,1,10.12667110305036,2.0452885317750185,1.0,0
17000000.0,6,3.0,2.0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,9,5,6,16.648723960844016,0.6833333333333332,1.5,0
